NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:16:55.927	235577.51323950
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	211.625	-37.126	342.029	195.438	-29.843	607.343	140.084	189.335	519.518	131.301	232.496	222.064	109.398	246.618	95.104
2	0.01000	211.567	-37.177	342.012	195.426	-30.029	607.324	139.937	189.227	519.418	131.101	233.001	222.293	109.155	247.213	95.304
3	0.02000	211.559	-37.167	342.012	195.422	-30.176	607.323	139.721	189.137	519.299	130.981	233.469	222.492	109.025	247.763	95.465
4	0.03000	211.512	-37.175	341.998	195.385	-30.294	607.323	139.430	189.020	519.129	130.920	233.886	222.654	108.942	248.240	95.563
5	0.04000	211.496	-37.154	342.008	195.336	-30.380	607.336	139.101	188.915	518.908	130.905	234.253	222.780	108.902	248.665	95.656
6	0.05000	211.518	-37.119	342.029	195.280	-30.442	607.361	138.779	188.836	518.664	130.868	234.531	222.851	108.847	249.017	95.675
7	0.06000	211.499	-37.125	342.028	195.208	-30.460	607.385	138.472	188.714	518.353	130.801	234.794	222.907	108.763	249.335	95.685
8	0.07000	211.530	-37.100	342.063	195.116	-30.444	607.403	138.176	188.591	517.968	130.742	235.025	222.945	108.634	249.603	95.663
9	0.08000	211.543	-37.124	342.129	195.022	-30.390	607.446	137.947	188.520	517.561	130.728	235.281	222.953	108.463	250.002	95.596
10	0.09000	211.547	-37.165	342.127	194.930	-30.336	607.463	137.742	188.415	517.123	130.722	235.497	222.917	108.221	250.316	95.559
11	0.10000	211.582	-37.182	342.162	194.822	-30.309	607.478	137.586	188.299	516.666	130.703	235.747	222.894	107.909	250.607	95.544
12	0.11000	211.566	-37.258	342.163	194.736	-30.291	607.504	137.483	188.164	516.225	130.561	235.987	222.872	107.512	250.969	95.581
13	0.12000	211.607	-37.311	342.186	194.665	-30.285	607.539	137.483	187.981	515.794	130.370	236.224	222.887	107.032	251.354	95.647
14	0.13000	211.640	-37.354	342.206	194.604	-30.302	607.585	137.524	187.817	515.422	130.152	236.509	222.954	106.480	251.788	95.710
15	0.14000	211.670	-37.427	342.224	194.551	-30.365	607.633	137.617	187.655	515.081	129.946	236.861	223.044	105.942	252.360	95.841
16	0.15000	211.671	-37.524	342.216	194.515	-30.421	607.697	137.726	187.437	514.739	129.726	237.219	223.137	105.380	252.954	95.977
17	0.16000	211.701	-37.595	342.229	194.489	-30.472	607.754	137.812	187.222	514.474	129.522	237.671	223.272	104.844	253.594	96.129
18	0.17000	211.723	-37.655	342.228	194.473	-30.533	607.806	137.900	187.040	514.223	129.304	238.195	223.457	104.264	254.290	96.342
19	0.18000	211.747	-37.688	342.237	194.467	-30.576	607.871	137.990	186.817	513.981	129.124	238.837	223.711	103.525	254.992	96.651
20	0.19000	211.752	-37.726	342.227	194.431	-30.596	607.955	138.034	186.617	513.781	128.894	239.551	223.971	102.671	255.738	97.010
21	0.20000	211.761	-37.738	342.243	194.381	-30.611	608.064	138.063	186.421	513.638	128.557	240.290	224.269	101.683	256.577	97.482
22	0.21000	211.768	-37.748	342.243	194.320	-30.631	608.161	138.094	186.249	513.517	128.118	241.078	224.621	100.577	257.496	98.033
23	0.22000	211.806	-37.734	342.268	194.272	-30.666	608.222	138.129	186.056	513.377	127.632	241.908	225.039	99.409	258.582	98.661
24	0.23000	211.833	-37.737	342.268	194.256	-30.704	608.255	138.206	185.820	513.223	127.151	242.810	225.496	98.200	259.808	99.373
25	0.24000	211.858	-37.768	342.283	194.256	-30.757	608.274	138.319	185.598	513.103	126.762	243.848	226.011	97.101	261.245	100.200
26	0.25000	211.901	-37.791	342.298	194.222	-30.835	608.291	138.410	185.311	512.985	126.436	245.037	226.587	96.032	262.854	101.048
27	0.26000	211.942	-37.843	342.305	194.194	-30.917	608.326	138.514	185.046	512.918	126.140	246.349	227.220	95.046	264.734	102.022
28	0.27000	211.983	-37.896	342.313	194.165	-31.019	608.362	138.634	184.794	512.867	125.941	247.804	227.930	94.122	266.745	103.032
29	0.28000	212.013	-37.965	342.322	194.124	-31.140	608.394	138.746	184.508	512.864	125.741	249.378	228.720	93.203	268.943	104.117
30	0.29000	212.082	-38.020	342.354	194.096	-31.265	608.429	138.902	184.223	512.914	125.591	251.085	229.590	92.251	271.368	105.346
31	0.30000	212.121	-38.101	342.366	194.075	-31.410	608.464	139.090	183.925	512.972	125.486	252.913	230.534	91.214	273.917	106.681
32	0.31000	212.187	-38.184	342.388	194.061	-31.588	608.491	139.326	183.601	513.040	125.367	254.797	231.557	90.096	276.630	108.190
33	0.32000	212.231	-38.303	342.393	194.057	-31.776	608.508	139.563	183.288	513.138	125.252	256.811	232.670	88.928	279.472	109.813
34	0.33000	212.238	-38.439	342.378	194.072	-31.982	608.534	139.812	182.908	513.264	125.099	258.926	233.865	87.730	282.453	111.579
35	0.34000	212.245	-38.574	342.374	194.092	-32.210	608.555	140.073	182.574	513.449	124.921	261.149	235.169	86.579	285.622	113.427
36	0.35000	212.270	-38.701	342.370	194.098	-32.423	608.585	140.360	182.179	513.636	124.805	263.507	236.583	85.515	289.007	115.349
37	0.36000	212.316	-38.822	342.382	194.107	-32.693	608.601	140.601	181.821	513.855	124.754	265.972	238.113	84.532	292.484	117.391
38	0.37000	212.342	-38.950	342.392	194.124	-32.943	608.617	140.879	181.412	514.131	124.764	268.523	239.717	83.518	296.112	119.583
39	0.38000	212.365	-39.107	342.384	194.141	-33.201	608.632	141.156	181.046	514.450	124.832	271.143	241.442	82.485	299.759	121.923
40	0.39000	212.378	-39.282	342.388	194.162	-33.500	608.631	141.457	180.654	514.762	124.893	273.830	243.290	81.386	303.518	124.497
41	0.40000	212.413	-39.420	342.412	194.160	-33.764	608.661	141.765	180.252	515.115	124.920	276.559	245.253	80.141	307.332	127.244
42	0.41000	212.429	-39.567	342.426	194.102	-34.018	608.692	142.117	179.805	515.465	124.904	279.341	247.344	78.801	311.258	130.172
43	0.42000	212.466	-39.677	342.449	194.041	-34.246	608.763	142.495	179.351	515.832	124.801	282.152	249.561	77.400	315.285	133.317
44	0.43000	212.444	-39.839	342.450	193.967	-34.492	608.849	142.905	178.863	516.262	124.664	285.040	251.928	75.941	319.385	136.580
45	0.44000	212.459	-39.985	342.475	193.894	-34.754	608.930	143.399	178.358	516.689	124.468	288.023	254.438	74.432	323.640	140.108
46	0.45000	212.427	-40.165	342.472	193.836	-35.070	608.999	143.901	177.826	517.214	124.239	291.121	257.089	72.876	328.042	143.795
47	0.46000	212.473	-40.287	342.499	193.813	-35.418	609.028	144.433	177.323	517.720	123.966	294.325	259.909	71.342	332.495	147.598
48	0.47000	212.519	-40.409	342.551	193.789	-35.787	609.042	144.989	176.809	518.317	123.698	297.653	262.848	69.734	337.019	151.589
49	0.48000	212.533	-40.585	342.562	193.770	-36.177	609.090	145.596	176.285	518.906	123.416	301.008	265.895	68.131	341.588	155.760
50	0.49000	212.577	-40.735	342.603	193.740	-36.552	609.144	146.201	175.724	519.532	123.140	304.426	269.103	66.502	346.275	160.135
51	0.50000	212.561	-40.937	342.594	193.714	-36.922	609.187	146.827	175.190	520.202	122.875	307.911	272.449	64.891	351.050	164.736
52	0.51000	212.555	-41.119	342.577	193.694	-37.282	609.206	147.437	174.673	520.882	122.634	311.399	275.965	63.280	355.782	169.499
53	0.52000	212.549	-41.302	342.585	193.709	-37.607	609.212	148.065	174.145	521.619	122.315	314.894	279.621	61.654	360.634	174.559
54	0.53000	212.573	-41.458	342.610	193.709	-37.947	609.217	148.692	173.585	522.430	121.997	318.382	283.427	60.059	365.450	179.782
