NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:02:56.395	234737.98153230
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	218.333	-34.226	338.511	208.940	-31.369	602.048	141.467	189.543	525.479	128.438	227.738	225.060	111.979	244.213	99.117
2	0.01000	218.239	-34.266	338.476	208.929	-31.398	601.914	141.226	189.732	524.938	127.556	226.384	224.520	111.823	243.007	98.612
3	0.02000	218.145	-34.303	338.420	208.853	-31.304	601.876	141.147	189.851	524.400	126.619	224.987	223.931	111.722	241.777	98.076
4	0.03000	218.086	-34.355	338.394	208.755	-31.094	601.898	141.206	189.914	523.833	125.894	223.727	223.350	111.738	240.707	97.589
5	0.04000	217.998	-34.436	338.371	208.635	-30.888	601.942	141.315	189.936	523.337	125.534	222.770	222.871	111.916	239.935	97.162
6	0.05000	217.908	-34.546	338.366	208.524	-30.737	601.964	141.365	189.886	522.971	125.485	222.195	222.515	112.174	239.462	96.823
7	0.06000	217.758	-34.731	338.312	208.449	-30.699	601.962	141.451	189.831	522.692	125.628	221.917	222.278	112.344	239.250	96.571
8	0.07000	217.643	-34.929	338.287	208.413	-30.784	601.937	141.601	189.709	522.591	125.836	221.914	222.173	112.326	239.259	96.462
9	0.08000	217.537	-35.160	338.332	208.406	-30.899	601.926	141.811	189.587	522.624	125.971	222.197	222.160	112.080	239.550	96.446
10	0.09000	217.423	-35.337	338.333	208.402	-31.079	601.880	142.079	189.411	522.755	125.972	222.528	222.246	111.629	239.810	96.544
11	0.10000	217.300	-35.503	338.304	208.394	-31.291	601.834	142.379	189.215	522.949	125.873	222.940	222.423	111.111	240.192	96.759
12	0.11000	217.200	-35.633	338.295	208.381	-31.441	601.822	142.653	189.056	523.142	125.657	223.372	222.651	110.521	240.546	96.972
13	0.12000	217.103	-35.703	338.280	208.356	-31.570	601.811	142.880	188.879	523.296	125.440	223.804	222.868	109.984	240.935	97.206
14	0.13000	216.952	-35.767	338.240	208.331	-31.687	601.797	143.037	188.729	523.439	125.207	224.201	223.080	109.533	241.311	97.401
15	0.14000	216.852	-35.770	338.227	208.313	-31.796	601.786	143.112	188.625	523.536	124.922	224.552	223.281	109.150	241.664	97.569
16	0.15000	216.732	-35.780	338.199	208.298	-31.907	601.770	143.093	188.538	523.566	124.657	224.810	223.439	108.876	241.993	97.698
17	0.16000	216.642	-35.763	338.167	208.270	-31.981	601.750	142.988	188.488	523.576	124.393	225.043	223.560	108.635	242.303	97.791
18	0.17000	216.534	-35.755	338.128	208.234	-32.046	601.728	142.805	188.487	523.542	124.081	225.272	223.653	108.413	242.590	97.843
