NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 18:13:55.482	238997.06893200
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	202.970	-41.954	330.954	202.521	-49.658	601.924	161.308	175.926	533.678	128.888	357.418	318.633	94.473	447.379	226.319
2	0.01000	203.209	-41.937	331.024	202.605	-49.598	601.946	161.204	176.014	533.655	128.674	356.657	317.627	93.836	445.945	224.822
3	0.02000	203.408	-41.962	331.073	202.700	-49.547	601.987	161.092	176.093	533.603	128.350	355.643	316.329	93.140	444.062	222.860
4	0.03000	203.618	-41.972	331.142	202.780	-49.527	602.061	160.995	176.174	533.514	127.874	354.354	314.760	92.347	441.776	220.501
5	0.04000	203.858	-41.955	331.213	202.869	-49.475	602.114	160.902	176.289	533.380	127.259	352.761	312.908	91.468	439.075	217.726
6	0.05000	204.109	-41.916	331.297	202.943	-49.421	602.175	160.802	176.421	533.204	126.580	350.907	310.763	90.508	435.934	214.556
7	0.06000	204.332	-41.879	331.369	203.022	-49.334	602.218	160.708	176.601	532.989	125.776	348.776	308.331	89.495	432.346	210.965
8	0.07000	204.555	-41.840	331.436	203.114	-49.231	602.273	160.553	176.814	532.740	124.913	346.393	305.665	88.437	428.338	207.017
9	0.08000	204.781	-41.770	331.550	203.209	-49.095	602.332	160.340	177.099	532.426	123.930	343.781	302.737	87.343	423.989	202.738
10	0.09000	204.996	-41.691	331.618	203.308	-48.946	602.372	160.074	177.384	531.991	122.928	340.808	299.607	86.292	419.103	198.173
11	0.10000	205.207	-41.575	331.686	203.387	-48.779	602.393	159.694	177.757	531.492	122.015	337.568	296.277	85.287	413.798	193.308
12	0.11000	205.381	-41.445	331.739	203.470	-48.519	602.412	159.254	178.188	530.996	121.232	334.075	292.699	84.337	408.086	188.155
13	0.12000	205.550	-41.276	331.798	203.543	-48.238	602.405	158.778	178.647	530.481	120.496	330.382	288.956	83.504	401.953	182.758
14	0.13000	205.684	-41.095	331.837	203.602	-47.970	602.385	158.330	179.155	530.002	119.738	326.375	284.978	82.825	395.392	177.111
15	0.14000	205.771	-40.917	331.858	203.658	-47.716	602.360	157.895	179.725	529.591	119.020	322.080	280.808	82.278	388.395	171.259
16	0.15000	205.891	-40.686	331.900	203.711	-47.431	602.362	157.478	180.284	529.136	118.406	317.497	276.466	81.887	380.952	165.217
17	0.16000	205.989	-40.396	331.951	203.754	-47.204	602.358	157.086	180.824	528.587	117.833	312.569	272.035	81.620	373.058	159.093
18	0.17000	206.076	-40.123	331.999	203.794	-46.892	602.345	156.742	181.331	527.761	117.237	307.304	267.598	81.449	364.728	152.940
19	0.18000	206.143	-39.856	332.019	203.829	-46.468	602.341	156.419	181.911	526.772	116.617	301.828	263.169	81.340	356.034	146.838
20	0.19000	206.203	-39.581	332.042	203.813	-45.986	602.348	156.042	182.591	525.843	116.160	296.162	258.753	81.244	347.007	140.838
21	0.20000	206.238	-39.275	332.090	203.761	-45.401	602.350	155.615	183.345	525.044	115.743	290.313	254.376	81.182	337.634	134.935
22	0.21000	206.235	-38.984	332.115	203.694	-44.761	602.375	155.183	184.127	524.415	115.278	284.287	250.069	81.187	328.036	129.235
23	0.22000	206.277	-38.622	332.208	203.601	-44.118	602.404	154.804	184.852	523.894	114.765	278.066	245.910	81.274	318.254	123.787
24	0.23000	206.221	-38.329	332.244	203.537	-43.509	602.434	154.577	185.531	523.417	114.327	271.739	241.883	81.482	308.226	118.549
25	0.24000	206.188	-38.000	332.326	203.464	-42.928	602.415	154.495	186.214	522.926	114.173	265.386	238.012	81.810	298.018	113.576
26	0.25000	206.128	-37.668	332.397	203.407	-42.344	602.385	154.491	186.864	522.399	114.224	259.016	234.286	82.214	287.671	108.874
27	0.26000	206.042	-37.399	332.430	203.349	-41.718	602.375	154.494	187.575	521.832	114.391	252.659	230.790	82.619	277.155	104.536
28	0.27000	205.920	-37.118	332.443	203.262	-41.092	602.381	154.426	188.326	521.302	114.549	246.369	227.586	82.918	266.492	100.565
29	0.28000	205.818	-36.829	332.455	203.156	-40.401	602.397	154.267	189.177	520.849	114.662	240.111	224.639	83.048	255.761	97.046
30	0.29000	205.701	-36.616	332.465	203.102	-39.673	602.419	154.012	190.122	520.451	114.685	234.050	222.221	82.574	246.440	95.066
31	0.30000	205.574	-36.422	332.521	203.116	-38.975	602.427	153.684	191.117	520.346	114.752	228.558	221.156	83.120	241.249	96.098
32	0.31000	205.431	-36.307	332.562	203.179	-38.397	602.454	153.656	191.941	520.425	115.326	224.737	221.252	84.892	240.375	97.104
33	0.32000	205.280	-36.434	332.675	203.275	-38.079	602.487	154.251	192.321	520.575	116.504	223.719	221.976	88.033	241.838	96.988
34	0.33000	205.139	-36.768	332.781	203.450	-38.086	602.531	155.516	192.242	520.783	118.039	225.639	222.561	90.958	244.567	95.511
35	0.34000	205.059	-37.180	332.801	203.690	-38.427	602.555	157.124	191.718	520.951	119.902	229.364	221.914	92.769	247.777	94.322
36	0.35000	204.973	-37.646	332.721	203.946	-38.911	602.477	158.737	190.927	521.161	122.330	233.207	221.295	92.974	250.832	94.261
37	0.36000	204.922	-37.999	332.618	204.224	-39.364	602.339	159.753	190.185	521.480	124.257	236.208	221.844	92.094	253.374	95.020
38	0.37000	204.889	-38.245	332.526	204.437	-39.551	602.203	159.936	189.730	521.910	123.904	238.341	222.663	90.632	255.370	96.118
39	0.38000	204.859	-38.367	332.457	204.571	-39.368	602.152	159.535	189.741	522.202	121.789	240.112	223.921	89.081	256.620	97.148
40	0.39000	204.836	-38.402	332.397	204.610	-38.899	602.154	158.898	190.084	522.428	120.049	241.180	225.041	88.100	257.303	97.865
41	0.40000	204.810	-38.369	332.351	204.619	-38.289	602.179	158.122	190.573	522.628	120.310	241.924	225.289	88.080	257.552	98.165
42	0.41000	204.849	-38.227	332.373	204.650	-37.778	602.201	157.496	191.009	522.772	122.127	242.332	224.889	88.883	257.354	98.015
43	0.42000	204.897	-38.096	332.409	204.667	-37.494	602.160	157.011	191.380	522.719	123.914	241.934	224.421	90.091	256.736	97.541
44	0.43000	204.945	-37.964	332.431	204.676	-37.396	602.105	156.467	191.758	522.492	124.449	240.910	223.964	91.204	255.629	96.906
45	0.44000	204.945	-37.835	332.400	204.670	-37.391	602.024	155.840	192.203	522.238	123.929	239.495	223.504	91.940	254.237	96.326
46	0.45000	204.986	-37.663	332.389	204.641	-37.336	601.954	155.173	192.610	521.927	123.103	237.925	223.032	92.258	252.741	95.888
47	0.46000	204.979	-37.527	332.365	204.575	-37.191	601.892	154.753	192.919	521.615	122.449	236.425	222.571	92.360	251.455	95.519
48	0.47000	204.980	-37.401	332.345	204.503	-36.912	601.875	154.704	193.083	521.275	121.983	235.287	222.204	92.470	250.570	95.229
