NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:38:57.184	236898.76904990
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	213.718	-7.664	337.725	208.154	1.014	604.293	153.708	219.214	521.280	138.913	257.326	221.714	116.838	270.497	94.611
2	0.01000	213.726	-7.769	337.715	208.146	0.806	604.281	153.812	219.115	521.309	138.813	257.407	221.833	116.779	270.606	94.711
3	0.02000	213.737	-7.849	337.722	208.159	0.627	604.282	153.844	219.022	521.313	138.733	257.442	221.910	116.777	270.695	94.775
4	0.03000	213.750	-7.901	337.725	208.142	0.449	604.273	153.823	218.950	521.321	138.703	257.477	221.969	116.808	270.713	94.793
5	0.04000	213.746	-7.955	337.725	208.128	0.279	604.268	153.773	218.898	521.315	138.708	257.492	222.002	116.844	270.708	94.807
6	0.05000	213.770	-7.988	337.734	208.093	0.131	604.276	153.707	218.840	521.298	138.724	257.457	222.003	116.867	270.644	94.789
7	0.06000	213.802	-8.030	337.751	208.059	0.014	604.286	153.628	218.790	521.272	138.741	257.409	222.000	116.884	270.560	94.790
8	0.07000	213.779	-8.094	337.738	208.002	-0.088	604.302	153.556	218.741	521.225	138.732	257.349	221.991	116.835	270.461	94.779
9	0.08000	213.781	-8.164	337.800	207.911	-0.155	604.355	153.502	218.714	521.207	138.703	257.383	222.003	116.768	270.510	94.776
10	0.09000	213.807	-8.168	337.837	207.851	-0.241	604.387	153.472	218.625	521.165	138.654	257.366	222.022	116.648	270.486	94.780
11	0.10000	213.812	-8.210	337.851	207.791	-0.332	604.415	153.483	218.520	521.111	138.548	257.370	222.038	116.488	270.476	94.803
12	0.11000	213.817	-8.251	337.875	207.727	-0.450	604.426	153.516	218.396	521.083	138.415	257.423	222.088	116.284	270.533	94.824
13	0.12000	213.823	-8.291	337.909	207.682	-0.582	604.448	153.545	218.278	521.068	138.259	257.472	222.121	116.081	270.630	94.868
14	0.13000	213.836	-8.342	337.918	207.657	-0.731	604.452	153.578	218.139	521.067	138.132	257.581	222.182	115.909	270.775	94.942
15	0.14000	213.842	-8.383	337.931	207.648	-0.843	604.479	153.587	217.980	521.055	138.006	257.720	222.267	115.757	270.957	95.010
