NO_OF_FRAMES	2000
NO_OF_CAMERAS	3
NO_OF_MARKERS	5
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-06-25, 17:32:20.029	236501.61460580
DATA_INCLUDED	3D
MARKER_NAMES	T8	C7	ACR	LEL	MUA
Frame	Time	T8 X	T8 Y	T8 Z	C7 X	C7 Y	C7 Z	ACR X	ACR Y	ACR Z	LEL X	LEL Y	LEL Z	MUA X	MUA Y	MUA Z	
1	0.00000	201.167	-34.849	337.053	201.895	-34.701	602.870	140.018	186.214	529.912	119.873	227.714	231.424	97.517	244.381	104.621
2	0.01000	201.275	-34.956	337.049	202.006	-34.872	602.846	140.286	186.081	529.920	119.874	227.812	231.524	97.478	244.565	104.712
3	0.02000	201.353	-35.088	337.024	202.123	-35.045	602.829	140.503	185.966	529.935	119.840	227.889	231.610	97.428	244.735	104.800
4	0.03000	201.472	-35.178	337.036	202.238	-35.219	602.824	140.695	185.856	529.939	119.811	228.006	231.725	97.397	244.928	104.902
5	0.04000	201.599	-35.275	337.037	202.386	-35.357	602.839	140.839	185.780	529.932	119.786	228.123	231.837	97.362	245.122	105.016
6	0.05000	201.767	-35.329	337.068	202.488	-35.525	602.837	140.937	185.709	529.910	119.753	228.212	231.921	97.289	245.253	105.079
7	0.06000	201.905	-35.406	337.074	202.591	-35.653	602.846	140.998	185.646	529.841	119.707	228.314	231.998	97.210	245.398	105.137
8	0.07000	201.997	-35.489	337.047	202.695	-35.739	602.867	141.044	185.611	529.719	119.615	228.388	232.047	97.094	245.515	105.124
9	0.08000	202.125	-35.534	337.121	202.778	-35.785	602.913	141.058	185.642	529.542	119.485	228.554	232.097	97.009	245.827	105.111
10	0.09000	202.267	-35.561	337.139	202.858	-35.832	602.933	141.053	185.620	529.271	119.336	228.653	232.117	96.917	246.026	105.083
11	0.10000	202.466	-35.561	337.197	202.922	-35.867	602.948	141.002	185.552	528.923	119.258	228.797	232.133	96.823	246.268	105.019
12	0.11000	202.666	-35.562	337.263	202.970	-35.896	602.978	140.911	185.459	528.460	119.208	228.951	232.126	96.763	246.554	104.965
13	0.12000	202.825	-35.606	337.298	203.001	-35.924	603.008	140.740	185.375	527.933	119.211	229.164	232.079	96.710	246.949	104.899
14	0.13000	202.966	-35.660	337.341	203.019	-35.953	603.062	140.534	185.234	527.322	119.227	229.405	232.003	96.672	247.359	104.776
15	0.14000	203.139	-35.754	337.368	203.013	-35.978	603.144	140.261	185.093	526.672	119.232	229.724	231.910	96.614	247.903	104.620
16	0.15000	203.321	-35.858	337.435	202.984	-36.021	603.249	140.027	184.992	525.988	119.187	230.106	231.838	96.525	248.477	104.455
17	0.16000	203.525	-35.927	337.511	202.920	-36.024	603.397	139.864	184.857	525.320	119.113	230.493	231.765	96.321	249.121	104.345
18	0.17000	203.661	-36.037	337.561	202.798	-36.005	603.596	139.682	184.728	524.701	119.007	230.980	231.728	96.009	249.837	104.267
19	0.18000	203.844	-36.144	337.624	202.659	-35.935	603.816	139.571	184.486	524.123	118.882	231.503	231.734	95.627	250.601	104.289
20	0.19000	204.005	-36.285	337.698	202.506	-35.902	603.985	139.549	184.191	523.570	118.740	232.080	231.832	95.183	251.457	104.368
21	0.20000	204.129	-36.442	337.756	202.408	-35.885	604.081	139.599	183.895	523.035	118.632	232.703	231.988	94.721	252.358	104.527
22	0.21000	204.240	-36.553	337.842	202.329	-35.910	604.115	139.709	183.580	522.508	118.600	233.447	232.225	94.235	253.397	104.840
23	0.22000	204.378	-36.666	337.938	202.268	-35.937	604.143	139.925	183.273	522.059	118.647	234.292	232.508	93.781	254.612	105.208
24	0.23000	204.460	-36.803	338.018	202.203	-35.979	604.206	140.266	182.907	521.627	118.683	235.181	232.840	93.407	256.017	105.673
25	0.24000	204.549	-36.949	338.109	202.112	-35.997	604.298	140.698	182.525	521.252	118.845	236.215	233.327	93.101	257.623	106.304
26	0.25000	204.620	-37.104	338.178	201.990	-36.040	604.394	141.136	182.096	520.931	119.089	237.428	233.900	92.847	259.471	107.064
27	0.26000	204.674	-37.237	338.266	201.882	-36.098	604.500	141.581	181.632	520.686	119.476	238.835	234.582	92.631	261.607	107.981
28	0.27000	204.680	-37.405	338.330	201.795	-36.191	604.583	142.079	181.148	520.483	119.941	240.379	235.359	92.581	264.102	109.092
29	0.28000	204.717	-37.549	338.418	201.733	-36.327	604.635	142.600	180.717	520.378	120.525	242.131	236.246	92.707	266.989	110.312
30	0.29000	204.753	-37.691	338.503	201.682	-36.504	604.679	143.119	180.284	520.355	121.255	244.114	237.236	93.008	270.235	111.647
31	0.30000	204.783	-37.890	338.556	201.675	-36.728	604.727	143.654	179.834	520.394	122.128	246.348	238.339	93.477	273.871	113.146
32	0.31000	204.851	-38.072	338.623	201.663	-36.981	604.768	144.221	179.389	520.446	123.044	248.777	239.549	94.078	277.840	114.756
33	0.32000	204.918	-38.254	338.679	201.632	-37.244	604.797	144.775	178.939	520.540	123.973	251.375	240.864	94.775	282.115	116.522
34	0.33000	204.948	-38.451	338.715	201.617	-37.495	604.846	145.331	178.467	520.641	124.891	254.153	242.340	95.497	286.646	118.415
35	0.34000	204.983	-38.689	338.722	201.566	-37.751	604.902	145.874	178.023	520.785	125.775	257.083	243.941	96.244	291.442	120.570
36	0.35000	205.051	-38.871	338.756	201.516	-37.963	604.940	146.398	177.556	521.002	126.563	260.153	245.633	96.952	296.435	122.869
37	0.36000	205.162	-38.979	338.824	201.482	-38.171	604.987	146.947	177.094	521.242	127.362	263.348	247.516	97.570	301.632	125.388
38	0.37000	205.232	-39.132	338.886	201.428	-38.396	605.041	147.484	176.661	521.521	128.117	266.659	249.518	98.261	307.025	128.118
39	0.38000	205.293	-39.274	338.909	201.372	-38.650	605.086	148.054	176.156	521.839	128.842	270.072	251.643	98.921	312.599	131.023
40	0.39000	205.347	-39.406	338.957	201.339	-38.879	605.145	148.683	175.703	522.197	129.535	273.543	253.906	99.687	318.336	134.130
41	0.40000	205.372	-39.535	338.966	201.311	-39.129	605.178	149.339	175.226	522.593	130.252	277.150	256.346	100.508	324.190	137.420
42	0.41000	205.448	-39.630	339.020	201.294	-39.359	605.202	150.037	174.741	523.041	130.989	280.797	258.909	101.430	330.164	140.888
43	0.42000	205.512	-39.743	339.075	201.283	-39.624	605.213	150.751	174.211	523.485	131.780	284.468	261.608	102.429	336.260	144.553
44	0.43000	205.560	-39.837	339.097	201.289	-39.861	605.230	151.524	173.716	523.999	132.623	288.225	264.459	103.529	342.402	148.428
45	0.44000	205.607	-39.929	339.112	201.291	-40.091	605.239	152.232	173.229	524.518	133.544	291.987	267.426	104.720	348.607	152.494
46	0.45000	205.677	-39.984	339.158	201.299	-40.325	605.241	152.955	172.768	525.066	134.527	295.822	270.548	105.969	354.865	156.753
47	0.46000	205.696	-40.073	339.160	201.331	-40.554	605.252	153.645	172.310	525.682	135.598	299.631	273.777	107.310	361.099	161.209
48	0.47000	205.696	-40.169	339.137	201.359	-40.780	605.263	154.358	171.838	526.329	136.720	303.421	277.131	108.687	367.357	165.887
49	0.48000	205.708	-40.248	339.124	201.394	-40.999	605.258	155.038	171.397	526.974	137.934	307.198	280.621	110.161	373.596	170.738
50	0.49000	205.713	-40.286	339.103	201.444	-41.242	605.245	155.789	170.939	527.691	139.200	310.930	284.223	111.739	379.822	175.800
51	0.50000	205.737	-40.317	339.093	201.502	-41.456	605.234	156.559	170.472	528.419	140.539	314.628	287.930	113.421	385.983	181.041
52	0.51000	205.736	-40.317	339.079	201.535	-41.664	605.219	157.387	169.949	529.180	141.958	318.259	291.766	115.188	392.096	186.462
53	0.52000	205.735	-40.316	339.061	201.599	-41.848	605.200	158.263	169.459	529.979	143.458	321.860	295.742	117.027	398.097	192.064
54	0.53000	205.743	-40.325	339.047	201.691	-42.066	605.151	159.162	168.929	530.793	145.039	325.398	299.814	118.943	404.052	197.864
55	0.54000	205.737	-40.382	338.991	201.825	-42.249	605.102	160.073	168.403	531.680	146.691	328.875	303.997	120.947	409.891	203.828
56	0.55000	205.747	-40.458	338.947	201.988	-42.420	605.035	160.923	167.879	532.630	148.413	332.298	308.334	123.028	415.612	209.980
57	0.56000	205.784	-40.537	338.890	202.199	-42.599	604.959	161.666	167.392	533.684	150.212	335.683	312.803	125.148	421.312	216.326
